ID PUMA,PUMA,ID Year,Year,Total Population,Slug PUMA,
79500US1900200,"Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties PUMA, IA",2018,2018,113501,cerro-gordo-floyd-kossuth-hancock-winnebago-mitchell-worth-counties-puma-ia,
79500US1900400,"Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties PUMA, IA",2018,2018,118279,bremer-winneshiek-fayette-clayton-allamakee-chickasaw-howard-counties-puma-ia,
79500US1900500,"Waterloo & Cedar Falls Cities PUMA, IA",2018,2018,132794,waterloo-cedar-falls-cities-puma-ia,
79500US1900600,"Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties PUMA, IA",2018,2018,129079,webster-hardin-hamilton-butler-wright-grundy-franklin-humboldt-counties-puma-ia,
79500US1900700,"Dubuque City PUMA, IA",2018,2018,154585,dubuque-city-puma-ia,
79500US1900800,"Clinton, Muscatine, Jones & Cedar Counties PUMA, IA",2018,2018,129048,clinton-muscatine-jones-cedar-counties-puma-ia,
79500US1900900,"Davenport City PUMA, IA",2018,2018,172240,davenport-city-puma-ia,
79500US1901000,"Cedar Rapids City PUMA, IA",2018,2018,221751,cedar-rapids-city-puma-ia,
79500US1901100,"Iowa City PUMA, IA",2018,2018,147012,iowa-city-puma-ia,
79500US1901200,"Marshall, Benton, Poweshiek, Tama & Iowa Counties PUMA, IA",2018,2018,117646,marshall-benton-poweshiek-tama-iowa-counties-puma-ia,
79500US1901300,"Ames City PUMA, IA",2018,2018,123109,ames-city-puma-ia,
79500US1901400,"Warren, Jasper, Marion, Dallas (West) & Madison Counties PUMA, IA",2018,2018,156570,warren-jasper-marion-dallas-west-madison-counties-puma-ia,
79500US1901500,"West Des Moines & Urbandale Cities PUMA, IA",2018,2018,193226,west-des-moines-urbandale-cities-puma-ia,
79500US1901600,"Ankeny & Altoona Cities PUMA, IA",2018,2018,142398,ankeny-altoona-cities-puma-ia,
79500US1901700,"Des Moines City PUMA, IA",2018,2018,202067,des-moines-city-puma-ia,
79500US1901800,"South Central Iowa PUMA, IA",2018,2018,103699,south-central-iowa-puma-ia,
79500US1901900,"Storm Lake, Denison & Cherokee Region PUMA, IA",2018,2018,120621,storm-lake-denison-cherokee-region-puma-ia,
79500US1902000,"Sioux City PUMA, IA",2018,2018,127482,sioux-city-puma-ia,
79500US1902100,"Council Bluffs City PUMA, IA",2018,2018,179781,council-bluffs-city-puma-ia,
79500US1902200,"Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties PUMA, IA",2018,2018,124112,wapello-mahaska-washington-jefferson-keokuk-davis-van-buren-counties-puma-ia,
79500US1902300,"Des Moines, Lee, Henry & Louisa Counties PUMA, IA",2018,2018,105024,des-moines-lee-henry-louisa-counties-puma-ia,
79500US2000100,"Northwest Kansas PUMA, KS",2018,2018,108822,northwest-kansas-puma-ks,
79500US2000200,"Salina City PUMA, KS",2018,2018,145595,salina-city-puma-ks,
79500US2000300,"Manhattan City PUMA, KS",2018,2018,133592,manhattan-city-puma-ks,
79500US2000400,"Northeast Kansas PUMA, KS",2018,2018,123028,northeast-kansas-puma-ks,
79500US2000500,"Kansas City PUMA, KS",2018,2018,164421,kansas-city-puma-ks,
79500US2000601,"Shawnee, Lenexa & De Soto Cities PUMA, KS",2018,2018,118893,shawnee-lenexa-de-soto-cities-puma-ks,
79500US2000602,"Overland Park (North), Prairie Village & Merriam Cities PUMA, KS",2018,2018,153338,overland-park-north-prairie-village-merriam-cities-puma-ks,
79500US2000603,"Olathe, Gardner, Spring Hill & Edgerton Cities PUMA, KS",2018,2018,163053,olathe-gardner-spring-hill-edgerton-cities-puma-ks,
79500US2000604,"Blue Valley Region PUMA, KS",2018,2018,150366,blue-valley-region-puma-ks,
79500US2000700,"Lawrence City PUMA, KS",2018,2018,119403,lawrence-city-puma-ks,
79500US2000801,"Topeka City PUMA, KS",2018,2018,100284,topeka-city-puma-ks,
79500US2000802,"Shawnee (Outside Topeka City), Osage, Jackson, Brown & Wabaunsee Counties PUMA, KS",2018,2018,123718,shawnee-outside-topeka-city-osage-jackson-brown-wabaunsee-counties-puma-ks,
79500US2000900,"Emporia City PUMA, KS",2018,2018,106718,emporia-city-puma-ks,
79500US2001000,"Hutchinson City PUMA, KS",2018,2018,101418,hutchinson-city-puma-ks,
79500US2001100,"South Central Kansas PUMA, KS",2018,2018,113560,south-central-kansas-puma-ks,
79500US2001200,"Dodge City, Garden City & Liberal City PUMA, KS",2018,2018,137376,dodge-city-garden-city-liberal-city-puma-ks,
79500US2001301,"Wichita (Northwest) & Newton Cities PUMA, KS",2018,2018,164407,wichita-northwest-newton-cities-puma-ks,
79500US2001302,"Wichita City (Northeast) PUMA, KS",2018,2018,164079,wichita-city-northeast-puma-ks,
79500US2001303,"Wichita City (Central) PUMA, KS",2018,2018,119257,wichita-city-central-puma-ks,
79500US2001304,"Wichita (South) & Derby Cities PUMA, KS",2018,2018,164940,wichita-south-derby-cities-puma-ks,
79500US2001400,"East Central Kansas PUMA, KS",2018,2018,103379,east-central-kansas-puma-ks,
79500US2001500,"Southeast Kansas PUMA, KS",2018,2018,129129,southeast-kansas-puma-ks,
79500US2100100,"Purchase Area Development District PUMA, KY",2018,2018,196305,purchase-area-development-district-puma-ky,
79500US2100200,"Pennyrile Area Development District (North) PUMA, KY",2018,2018,107798,pennyrile-area-development-district-north-puma-ky,
79500US2100300,"Pennyrile Area Development District (South) PUMA, KY",2018,2018,107190,pennyrile-area-development-district-south-puma-ky,
